rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/advantages,train/clip_range,train/learning_rate,train/explained_variance,train/n_updates,train/returns,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction
203.44,312,1097,581,638976,-27.694239529999994,0.32444822930265216,0.1430175006389618,0.2,0.0003,0.9116570949554443,3110,-11.859456062316895,-0.02031309674712247,0.45073285698890686,-1.7711472604423761,0.019536022,0.06464081257581711,0.19580078125
206.71,313,1101,582,641024,-28.161491109999996,0.32342437400948254,0.16781875491142273,0.2,0.0003,0.9290448948740959,3120,-10.78278636932373,-0.02318392798770219,0.4503967761993408,-1.759627168625593,0.017141484,0.07083190977573395,0.17822265625
207.92,314,1104,582,643072,-28.13301369,0.46945411995984615,0.11572645604610443,0.2,0.0003,0.9265787154436111,3130,-11.077641487121582,-0.019531564070348395,0.4509049952030182,-1.7565203227102757,0.017009161,0.04132451117038727,0.182666015625
207.53,315,1108,582,645120,-28.239169630000003,0.33760032509453597,0.22011953592300415,0.2,0.0003,0.9256749227643013,3140,-11.36912727355957,-0.019782486121403053,0.4495953321456909,-1.7561072945594787,0.018024873,0.032168373465538025,0.188623046875
204.98,316,1111,582,647168,-28.209692760000003,0.4024325747508556,-0.04390576481819153,0.2,0.0003,0.9023952335119247,3150,-11.981534004211426,-0.017710564099252223,0.4484649896621704,-1.7433949060738088,0.02030795,0.09132951498031616,0.18427734375
208.95,317,1115,582,649216,-28.442602089999994,0.29428743668831886,-0.14572884142398834,0.2,0.0003,0.9016002863645554,3160,-11.111117362976074,-0.018854669688880676,0.45293155312538147,-1.7571784518659115,0.02327051,0.05907226726412773,0.18974609375
207.49,318,1118,582,651264,-28.00578214,0.3107895756838843,-0.03267315775156021,0.2,0.0003,0.916801355779171,3170,-11.136923789978027,-0.020293302040954586,0.4543086588382721,-1.7742359448224305,0.019168727,0.01893087476491928,0.17509765625
206.68,319,1121,582,653312,-27.479759620000003,0.45339562122244387,-0.07205596566200256,0.2,0.0003,0.8954247683286667,3180,-10.978954315185547,-0.020472047640942036,0.4510304927825928,-1.7597247391939164,0.019480355,0.12922285497188568,0.17626953125
207.75,320,1125,582,655360,-27.59421083,0.32185999902430923,0.10345160961151123,0.2,0.0003,0.9201577827334404,3190,-10.28218936920166,-0.019445578890736216,0.4525688588619232,-1.7584583580493927,0.019801497,0.009955991059541702,0.201220703125
207.79,321,1128,582,657408,-27.54298635,0.42707392445299774,-0.02469576522707939,0.2,0.0003,0.9032167866826057,3200,-9.28935718536377,-0.02142064725921955,0.45282241702079773,-1.7608061589300632,0.01574744,0.06458418071269989,0.17724609375
207.3,322,1132,582,659456,-27.882775789999997,0.6488520515151321,-0.18849466741085052,0.2,0.0003,0.9151423126459122,3210,-11.785001754760742,-0.018024092765699606,0.4506627023220062,-1.7494243364781141,0.01809665,0.18374621868133545,0.165771484375
207.28,323,1135,582,661504,-28.096068519999996,0.37341227021533996,0.029017850756645203,0.2,0.0003,0.9329494908452034,3220,-10.507488250732422,-0.01776821031817235,0.4514182507991791,-1.748628793656826,0.02136447,0.03712502494454384,0.183447265625
204.73,324,1139,582,663552,-27.883023629999997,0.4129417448770255,-0.061433423310518265,0.2,0.0003,0.87385094165802,3230,-12.48773193359375,-0.01964792394428514,0.45060840249061584,-1.7411522783339024,0.02272134,0.08821709454059601,0.200048828125
206.06,325,1142,582,665600,-27.91972359,0.375993129843846,0.280870258808136,0.2,0.0003,0.905369222164154,3240,-10.450591087341309,-0.01730794185277773,0.4474189281463623,-1.720100947096944,0.01749742,0.13640257716178894,0.206640625
203.27,326,1146,582,667648,-28.044132440000002,0.37738596689887344,0.09035931527614594,0.2,0.0003,0.9243846237659454,3250,-10.657637596130371,-0.022032783954637127,0.4463622570037842,-1.7099045999348164,0.022161137,0.04101277142763138,0.183740234375
198.02,327,1149,582,669696,-27.726062389999996,0.3635107414331287,-0.043107423931360245,0.2,0.0003,0.8864286690950394,3260,-10.848478317260742,-0.023936240523471496,0.44780609011650085,-1.7040970891714096,0.027841106,0.04939660057425499,0.212890625
195.66,328,1152,582,671744,-27.943444720000006,0.4282796667888761,-0.6381558179855347,0.2,0.0003,0.908060185611248,3270,-10.94700813293457,-0.02284217682754388,0.45125532150268555,-1.7167994648218154,0.015489689,0.13400889933109283,0.1923828125
194.97,329,1156,582,673792,-28.196177120000005,0.5233674749732018,-0.5006214380264282,0.2,0.0003,0.8926697224378586,3280,-12.119266510009766,-0.021946205661515707,0.4512781798839569,-1.7284883379936218,0.016070694,0.14807355403900146,0.1814453125
195.77,330,1159,582,675840,-27.64683145,0.3109345548087731,0.15054909884929657,0.2,0.0003,0.9483190961182117,3290,-11.769893646240234,-0.01898458964933525,0.45101261138916016,-1.728119595721364,0.019551504,0.004899203777313232,0.1984375
197.88,331,1163,582,677888,-27.92227516000001,0.3401327229104936,0.5130527019500732,0.2,0.0003,0.9005597606301308,3300,-11.372291564941406,-0.018547728037810886,0.45050564408302307,-1.7224521420896053,0.020704782,0.05127581208944321,0.213134765625
199.46,332,1166,582,679936,-27.999860200000004,0.2982173793483526,-0.03613961488008499,0.2,0.0003,0.8883800357580185,3310,-11.164294242858887,-0.021807348589936736,0.4516671597957611,-1.7263187538832425,0.021114785,0.08630043268203735,0.188232421875
198.06,333,1170,582,681984,-27.778131079999998,0.4250953235430643,-0.12178358435630798,0.2,0.0003,0.8841125965118408,3320,-11.073958396911621,-0.02279161231854232,0.45085906982421875,-1.7275349870324135,0.021348044,0.056470416486263275,0.17138671875
203.68,334,1173,582,684032,-28.398226100000002,0.34759359951131047,-0.04221241548657417,0.2,0.0003,0.9424337185919285,3330,-11.117779731750488,-0.01891347389173461,0.44921961426734924,-1.720475935935974,0.022882983,0.06655970960855484,0.22158203125
205.31,335,1176,582,686080,-28.105137680000002,0.5377648063469678,-0.14158686995506287,0.2,0.0003,0.7810222059488297,3340,-11.286172866821289,-0.02208478378743166,0.44432270526885986,-1.701256450265646,0.03472489,0.01460959017276764,0.184814453125
206.9,336,1180,582,688128,-27.816542059999996,0.23216605393681675,0.10143017023801804,0.2,0.0003,0.9408683143556118,3350,-10.459512710571289,-0.018752040721301454,0.4421337842941284,-1.6750371884554625,0.019967351,0.06822080165147781,0.163671875
210.77,337,1183,583,690176,-28.07185048,0.470662099448964,-0.1967320591211319,0.2,0.0003,0.9212483763694763,3360,-11.234164237976074,-0.018673434408265167,0.44116029143333435,-1.6662429925054312,0.018310828,0.15161341428756714,0.17138671875
211.79,338,1187,583,692224,-28.07540403,0.5975882897619158,0.1100168377161026,0.2,0.0003,0.8955544382333755,3370,-12.440567016601562,-0.011936529973172582,0.44102540612220764,-1.653198565542698,0.0164407,0.12287281453609467,0.164697265625
215.2,339,1190,583,694272,-28.120742890000002,0.5028506215196102,-0.3808501362800598,0.2,0.0003,0.929955467581749,3380,-12.250618934631348,-0.019249062758171932,0.4431880712509155,-1.65510512329638,0.019892188,0.10747251659631729,0.169677734375
214.71,340,1194,583,696320,-28.173353720000005,0.5003183090128005,0.31702619791030884,0.2,0.0003,0.9031670242547989,3390,-11.239239692687988,-0.023861061449861155,0.44524168968200684,-1.6682083107531072,0.019212425,0.05175657197833061,0.19453125
215.87,341,1197,583,698368,-28.66029059,0.47191011570394037,-0.047693781554698944,0.2,0.0003,0.9159285351634026,3400,-11.179573059082031,-0.020266405431902966,0.4459346830844879,-1.6727361336350441,0.021092426,0.12642912566661835,0.1955078125
214.61,342,1200,583,700416,-28.379844779999996,0.4139407393988222,0.01901531033217907,0.2,0.0003,0.939076591283083,3410,-11.63244342803955,-0.019021616321697365,0.44219839572906494,-1.6554593756794929,0.01979464,0.10079098492860794,0.179931640625
216.51,343,1204,583,702464,-28.624022879999995,0.3525384841952473,0.18634235858917236,0.2,0.0003,0.9319610893726349,3420,-10.210243225097656,-0.01638638704534969,0.4461732804775238,-1.6649362608790397,0.01598062,0.06270498037338257,0.178759765625
215.57,344,1207,583,704512,-28.83910381,0.21247179179918022,0.209965318441391,0.2,0.0003,0.9581108465790749,3430,-11.175668716430664,-0.016256581201741938,0.4437462389469147,-1.6707309566438198,0.020559732,0.0410941056907177,0.208544921875
211.95,345,1211,583,706560,-28.457968219999998,0.3107520835706964,-0.09229990094900131,0.2,0.0003,0.9153139218688011,3440,-10.306306838989258,-0.023604897332552353,0.44610682129859924,-1.6741707477718593,0.025143394,0.049362532794475555,0.179296875
214.26,346,1214,583,708608,-28.419366199999995,0.4816361252218485,-0.052663274109363556,0.2,0.0003,0.9183970466256142,3450,-11.192371368408203,-0.016981753725849556,0.44077834486961365,-1.665619596838951,0.015701288,0.09778246283531189,0.169482421875
213.33,347,1218,583,710656,-27.79877227,0.33349306653253735,0.24258360266685486,0.2,0.0003,0.9509840793907642,3460,-11.536500930786133,-0.020054631110542686,0.4378911554813385,-1.6347886115312575,0.02192379,0.09019836783409119,0.173779296875
212.54,348,1221,583,712704,-27.70539809,0.2982565806247294,0.2545039653778076,0.2,0.0003,0.9341108649969101,3470,-9.603570938110352,-0.018239237005036556,0.4394678771495819,-1.6335891582071782,0.02604388,0.04216858372092247,0.202734375
211.65,349,1224,583,714752,-27.584171579999996,0.5039050651714205,-0.1680726855993271,0.2,0.0003,0.9348177015781403,3480,-10.665816307067871,-0.019224840667448007,0.4341139793395996,-1.620388600602746,0.02010075,0.11140241473913193,0.20302734375
212.39,350,1228,583,716800,-27.33241975,0.3230921336915344,-0.1101820170879364,0.2,0.0003,0.9252351075410843,3490,-10.425178527832031,-0.01826003804017091,0.4322805404663086,-1.5931350272148848,0.019846324,0.06628504395484924,0.196337890625
210.96,351,1231,583,718848,-27.3086585,0.3651004483923316,0.19418442249298096,0.2,0.0003,0.8979595899581909,3500,-10.682358741760254,-0.0206429264129838,0.4280215799808502,-1.5786754727363586,0.022072861,0.021793890744447708,0.19482421875
210.39,352,1235,583,720896,-26.782137959999996,0.4599346310365945,0.05427069962024689,0.2,0.0003,0.9170003980398178,3510,-11.92715072631836,-0.01933019329153467,0.42158567905426025,-1.5425812173634768,0.023993386,0.12513624131679535,0.19501953125
208.7,353,1238,583,722944,-26.92353901,0.2979383001802489,-0.10824379324913025,0.2,0.0003,0.9308566972613335,3520,-10.332221984863281,-0.021078795694120345,0.4250926971435547,-1.536228060349822,0.017942255,0.025375403463840485,0.1943359375
209.05,354,1242,583,724992,-26.86272766,0.4855420400388539,-0.3747940957546234,0.2,0.0003,0.9326174557209015,3530,-10.678476333618164,-0.017845838982611894,0.42188993096351624,-1.5363625444471836,0.024413917,0.10097008943557739,0.214892578125
212.63,355,1245,583,727040,-26.543449600000002,0.33870631852187216,-0.2478296458721161,0.2,0.0003,0.9268636107444763,3540,-8.546294212341309,-0.01917036162340082,0.42181333899497986,-1.5225206959992648,0.018043892,0.0693468227982521,0.1998046875
210.67,356,1248,583,729088,-26.34174519,0.2845789211569354,0.013396795839071274,0.2,0.0003,0.9567430652678013,3550,-10.046019554138184,-0.016066176242748042,0.42501282691955566,-1.536532274633646,0.017917877,0.07976959645748138,0.193896484375
209.3,357,1252,583,731136,-26.705615339999998,0.3408186290413141,-0.04164590686559677,0.2,0.0003,0.9464764595031738,3560,-9.415236473083496,-0.02071969430689933,0.4211467206478119,-1.5335734304040671,0.018529063,0.008700039237737656,0.190478515625
210.71,358,1255,583,733184,-26.544548130000003,0.4060496387770399,-0.2806021571159363,0.2,0.0003,0.9461506903171539,3570,-8.651830673217773,-0.022189910602901364,0.42203018069267273,-1.5253806859254837,0.024725799,0.1314375400543213,0.206591796875
211.14,359,1259,583,735232,-26.261487139999996,0.46825417946092784,-0.1188497468829155,0.2,0.0003,0.9245605915784836,3580,-9.27688217163086,-0.017831161129288377,0.42485594749450684,-1.5318966805934906,0.019596731,0.0660291463136673,0.1935546875
212.34,360,1262,583,737280,-27.272305380000002,0.3474021188681945,-0.024648696184158325,0.2,0.0003,0.9329836592078209,3590,-9.98182487487793,-0.014684355126519222,0.42697906494140625,-1.540860166400671,0.019948516,0.13186147809028625,0.18740234375
216.47,361,1266,583,739328,-27.417970460000003,1.468265890656039,-0.6549330949783325,0.2,0.0003,0.5988630056381226,3600,-10.074507713317871,-0.0206088510050904,0.42834141850471497,-1.5544697936624288,0.018862091,0.18961486220359802,0.15029296875
213.71,362,1269,583,741376,-27.289052530000003,0.38730163923464717,-0.19407787919044495,0.2,0.0003,0.9165450930595398,3610,-10.445537567138672,-0.020201911112235394,0.4242406189441681,-1.5472202144563199,0.024176966,0.03958679363131523,0.209912109375
217.1,363,1272,584,743424,-27.23228733,0.5692155599128454,-0.12399370968341827,0.2,0.0003,0.908798098564148,3620,-10.06336498260498,-0.022286973032169043,0.42169106006622314,-1.5209188941866159,0.02401188,0.12617617845535278,0.1876953125
219.92,364,1276,584,745472,-27.475807900000003,0.20629902872024103,0.1667495220899582,0.2,0.0003,0.9553285799920559,3630,-10.220799446105957,-0.022584684495814144,0.41703081130981445,-1.487814288586378,0.025619471,0.011757887899875641,0.218408203125
219.31,365,1279,584,747520,-27.418031879999997,0.32807429740205407,-0.03924137353897095,0.2,0.0003,0.9154253154993057,3640,-11.561065673828125,-0.025476654393423816,0.4153320789337158,-1.4723285894840956,0.023883283,0.05455194413661957,0.209326171875
217.39,366,1283,584,749568,-27.727025919999996,0.26950442970264704,0.004122033715248108,0.2,0.0003,0.9330277889966965,3650,-10.08135986328125,-0.020955176379357,0.4107118546962738,-1.4562985349446536,0.025624093,0.023824814707040787,0.2205078125
218.29,367,1286,584,751616,-27.982872569999998,0.40553234175313263,0.25089940428733826,0.2,0.0003,0.8896566480398178,3660,-10.758796691894531,-0.02234537053736858,0.40986955165863037,-1.4415377505123614,0.02543405,0.0621185302734375,0.1779296875
220.44,368,1290,584,753664,-27.9723683,0.25284629536326975,-0.07967977225780487,0.2,0.0003,0.9572960995137691,3670,-10.61156177520752,-0.018084055514555074,0.40762433409690857,-1.4315423622727395,0.01952481,0.08912647515535355,0.175390625
225.04,369,1293,584,755712,-28.992849700000008,0.2851043836097233,0.2571094036102295,0.2,0.0003,0.9357175454497337,3680,-11.114190101623535,-0.021528498824045526,0.40744099020957947,-1.4290632914751769,0.02581038,0.04771982878446579,0.2263671875
226.1,370,1296,584,757760,-29.27640209,0.2709741403814405,-0.26423555612564087,0.2,0.0003,0.9384220167994499,3690,-9.99178409576416,-0.023103150083625224,0.4031454622745514,-1.408648793026805,0.031939287,-0.00309627503156662,0.225830078125
227.93,371,1300,584,759808,-29.0091768,0.2796943415887654,-0.06579470634460449,0.2,0.0003,0.9470634423196316,3700,-10.609814643859863,-0.020348674812703395,0.40455666184425354,-1.3999527744948863,0.023200613,0.02497352659702301,0.19931640625
226.65,372,1303,584,761856,-28.79614037,0.28855164495762436,-0.06561116874217987,0.2,0.0003,0.9453450180590153,3710,-10.180009841918945,-0.022247511516616213,0.40091395378112793,-1.389340053126216,0.020950317,0.04016390070319176,0.178564453125
228.7,373,1307,584,763904,-28.88015762,0.3973850559908897,-0.3825327754020691,0.2,0.0003,0.9319327175617218,3720,-9.650894165039062,-0.01968235334243218,0.399027943611145,-1.3634071435779334,0.018180419,0.11658157408237457,0.180322265625
228.57,374,1310,584,765952,-29.03907044,0.38486378863453863,0.10126437991857529,0.2,0.0003,0.9394790232181549,3730,-11.275139808654785,-0.01690960156993242,0.39719176292419434,-1.3528205271810294,0.022639636,0.051307130604982376,0.226513671875
226.3,375,1313,584,768000,-28.563418170000006,0.23004884526599198,0.012325644493103027,0.2,0.0003,0.9580343402922153,3740,-11.459073066711426,-0.018878030084306375,0.3953057825565338,-1.3418175362050533,0.021244787,0.050344645977020264,0.210400390625
229.0,376,1317,584,770048,-28.499934209999996,0.40254184398800136,-0.11143903434276581,0.2,0.0003,0.9327439516782761,3750,-10.006710052490234,-0.020931658262270503,0.3941611349582672,-1.3305563993752003,0.016180899,0.11667796224355698,0.195556640625
228.4,377,1320,584,772096,-28.411028479999995,0.1746056310250424,0.44000086188316345,0.2,0.0003,0.947578813880682,3760,-9.410601615905762,-0.020215980971988755,0.3942662179470062,-1.3192080199718474,0.025333676,0.02230330929160118,0.21591796875
228.75,378,1324,584,774144,-27.921580739999996,0.32056050123646856,-0.277358740568161,0.2,0.0003,0.943556647747755,3770,-9.927038192749023,-0.023722589992394204,0.3914831578731537,-1.3081952966749668,0.019522278,0.11983412504196167,0.1908203125
231.1,379,1327,584,776192,-27.877349749999993,0.2507992372382432,-0.3909039795398712,0.2,0.0003,0.9047781750559807,3780,-9.127752304077148,-0.021251253082300536,0.39294683933258057,-1.3010592557489873,0.01747702,0.12323536723852158,0.193603515625
227.87,380,1331,584,778240,-27.154955419999997,0.1795117195812054,0.17028720676898956,0.2,0.0003,0.962549451738596,3790,-10.402938842773438,-0.020706611739296932,0.393880695104599,-1.314404683932662,0.025207303,-0.032899245619773865,0.2283203125
228.36,381,1334,584,780288,-26.935576069999996,0.311025416222401,0.13503266870975494,0.2,0.0003,0.9367381557822227,3800,-10.165136337280273,-0.023164931961218826,0.38992711901664734,-1.3025033842772245,0.025070602,0.04924988001585007,0.227880859375
